메뉴(ID),메뉴명,메뉴가격,지역특산메뉴여부,지역특산메뉴명,지역특산메뉴출처(URL),지역명,식당(ID),식당명,지점명
21454,한우대창구이(180g),34000,0,,,,10037,연타발,압구정본점
21455,닭 김치찌개,8000,0,,,,10037,연타발,압구정본점
21456,갈비꽃살,40000,0,,,,10037,연타발,압구정본점
21457,매화수,6000,0,,,,10037,연타발,압구정본점
21458,백세주,15000,0,,,,10037,연타발,압구정본점
21459,화랑,16000,0,,,,10037,연타발,압구정본점
21460,한우양념불고기(2인분이상),36000,0,,,,10037,연타발,압구정본점
21461,된장찌개+공기밥,5000,0,,,,10037,연타발,압구정본점
21462,화요41,45000,0,,,,10037,연타발,압구정본점
21463,한우육회비빔밥,10000,0,,,,10037,연타발,압구정본점
21464,799-805,75000,0,,,,10037,연타발,압구정본점
21465,메밀국수,8000,0,,,,10037,연타발,압구정본점
21466,비빔냉면,8000,0,,,,10037,연타발,압구정본점
21467,한우 꽃등심(150g) 2인분,126000,0,,,,10037,연타발,압구정본점
21468,전복갈비탕,20000,0,,,,10037,연타발,압구정본점
21469,양념왕갈비(280g),41000,0,,,,10037,연타발,압구정본점
21470,한우살치살(150g),73000,0,,,,10037,연타발,압구정본점
21471,곱창전골2인,50000,0,,,,10037,연타발,압구정본점
21472,특양구이(170g),35000,0,,,,10037,연타발,압구정본점
21473,컨디션,4000,0,,,,10037,연타발,압구정본점
21474,1865싱글빈야드까베르네쇼비뇽,75000,0,,,,10037,연타발,압구정본점
21475,799-805시크릿레드블랜드,70000,0,,,,10037,연타발,압구정본점
21476,몬테스알파까베르네소비뇽,55000,0,,,,10037,연타발,압구정본점
21477,Carmen Gran Reserva Cabernet Sauvigon,50000,0,,,,10037,연타발,압구정본점
21478,쿠보타만쥬,200000,0,,,,10037,연타발,압구정본점
21479,준마이다이긴죠,80000,0,,,,10037,연타발,압구정본점
21480,오토코야마준마이,80000,0,,,,10037,연타발,압구정본점
21481,준마이750,35000,0,,,,10037,연타발,압구정본점
21482,일품진로,30000,0,,,,10037,연타발,압구정본점
21483,페리에,5000,0,,,,10037,연타발,압구정본점
21484,우롱차,3000,0,,,,10037,연타발,압구정본점
21485,콜라/사이다,2000,0,,,,10037,연타발,압구정본점
21486,화요41˚,45000,0,,,,10037,연타발,압구정본점
21487,화요25˚,25000,0,,,,10037,연타발,압구정본점
21488,화요17˚,20000,0,,,,10037,연타발,압구정본점
21489,아사히생맥주,10000,0,,,,10037,연타발,압구정본점
21490,매취순,15000,0,,,,10037,연타발,압구정본점
21491,복분자,15000,0,,,,10037,연타발,압구정본점
21492,막걸리,10000,0,,,,10037,연타발,압구정본점
21493,혼합소주,8000,0,,,,10037,연타발,압구정본점
21494,청하,7000,0,,,,10037,연타발,압구정본점
21495,클라우드,8000,0,,,,10037,연타발,압구정본점
21496,맥주,7000,0,,,,10037,연타발,압구정본점
21497,소주,5000,0,,,,10037,연타발,압구정본점
21498,해물순두부,7000,0,,,,10037,연타발,압구정본점
21499,낙지덮밥,10000,0,,,,10037,연타발,압구정본점
21500,우거지해장국,9000,0,,,,10037,연타발,압구정본점
21501,열무국수,8000,0,,,,10037,연타발,압구정본점
21502,열무비빔국수,7000,0,,,,10037,연타발,압구정본점
21503,청국장,8000,0,,,,10037,연타발,압구정본점
21504,돈까스,7000,0,,,,10037,연타발,압구정본점
21505,떡만두국,7000,0,,,,10037,연타발,압구정본점
21506,갈비탕,15000,0,,,,10037,연타발,압구정본점
21507,한우양념불고기,36000,0,,,,10037,연타발,압구정본점
21508,제육볶음,9000,0,,,,10037,연타발,압구정본점
21509,양대창구이,26000,0,,,,10037,연타발,압구정본점
21510,열무국수,8000,0,,,,10037,연타발,압구정본점
21511,한우된장찌개,9000,0,,,,10037,연타발,압구정본점
21512,고등어조림,9000,0,,,,10037,연타발,압구정본점
21513,한우육회비빔밥,10000,0,,,,10037,연타발,압구정본점
21514,돌솥비빔밥,10000,0,,,,10037,연타발,압구정본점
21515,청국장,10000,0,,,,10037,연타발,압구정본점
21516,김치찌개(2인분이상),20000,0,,,,10037,연타발,압구정본점
21517,전복갈비탕,20000,0,,,,10037,연타발,압구정본점
21518,특왕갈비탕,18000,0,,,,10037,연타발,압구정본점
21519,갈비탕,15000,0,,,,10037,연타발,압구정본점
21520,양치밥(2인분이상),24000,0,,,,10037,연타발,압구정본점
21521,양밥(2인분이상),20000,0,,,,10037,연타발,압구정본점
21522,한우양념불고기(2인분이상),36000,0,,,,10037,연타발,압구정본점
21523,곱창전골(2인분이상),50000,0,,,,10037,연타발,압구정본점
21524,양or대창구이,31000,0,,,,10037,연타발,압구정본점
21525,이동양념구이정식,22000,0,,,,10037,연타발,압구정본점
21526,통문어갈비탕,20000,0,,,,10037,연타발,압구정본점
21527,김치찌개,10000,0,,,,10037,연타발,압구정본점
21528,열무국수,7000,0,,,,10037,연타발,압구정본점
21529,공기밥추가,1000,0,,,,10037,연타발,압구정본점
21530,된장찌개+누룽지,5000,0,,,,10037,연타발,압구정본점
21531,된장찌개+공기밥,5000,0,,,,10037,연타발,압구정본점
21532,된장찌개,3000,0,,,,10037,연타발,압구정본점
21533,비빔냉면,8000,0,,,,10037,연타발,압구정본점
21534,물냉면,8000,0,,,,10037,연타발,압구정본점
21535,양치밥(2인분이상),24000,0,,,,10037,연타발,압구정본점
21536,이동양념구이280g,27000,0,,,,10037,연타발,압구정본점
21537,양밥(2인분이상),20000,0,,,,10037,연타발,압구정본점
21538,한우새우살,68000,0,,,,10037,연타발,압구정본점
21539,한우양념등심,35000,0,,,,10037,연타발,압구정본점
21540,연타발한우모듬,130000,0,,,,10037,연타발,압구정본점
21541,한우특등심,68000,0,,,,10037,연타발,압구정본점
21542,한우알치마살,53000,0,,,,10037,연타발,압구정본점
21543,한우육회(150g),30000,0,,,,10037,연타발,압구정본점
21544,양념왕갈비(280g),41000,0,,,,10037,연타발,압구정본점
21545,운동장갈비(600g),82000,0,,,,10037,연타발,압구정본점
21546,한우생등심(150g),53000,0,,,,10037,연타발,압구정본점
21547,한우꽃등심(150g),63000,0,,,,10037,연타발,압구정본점
21548,한우꽃등심,63000,0,,,,10037,연타발,압구정본점
21549,한우살치살(150g),73000,0,,,,10037,연타발,압구정본점
21550,한우대창구이(180g),34000,0,,,,10037,연타발,압구정본점
21551,특양구이(170g),35000,0,,,,10037,연타발,압구정본점
21552,양념왕갈비(2+1),82000,0,,,,10037,연타발,압구정본점
21553,이동양념구이(2+1),56000,0,,,,10037,연타발,압구정본점
21554,양념왕갈비(주말/공휴일특선_3인분),123000,0,,,,10037,연타발,압구정본점
21555,이동양념구이(주말/공휴일특선_3인분),81000,0,,,,10037,연타발,압구정본점
21809,레몬에이드,6800,0,,,,10043,폴인팬케이크,강남점
21810,자몽에이드,6800,0,,,,10043,폴인팬케이크,강남점
21811,밀크티,6000,0,,,,10043,폴인팬케이크,강남점
21812,크림슨펀치,5800,0,,,,10043,폴인팬케이크,강남점
21813,루이보스슈프림,5300,0,,,,10043,폴인팬케이크,강남점
21814,로얄캐모마일,4800,0,,,,10043,폴인팬케이크,강남점
21815,겐마이차,4800,0,,,,10043,폴인팬케이크,강남점
21816,얼그레이,5000,0,,,,10043,폴인팬케이크,강남점
21817,잉글리쉬블랙퍼스트,5300,0,,,,10043,폴인팬케이크,강남점
21818,비엔나커피,6500,0,,,,10043,폴인팬케이크,강남점
21819,카페모카,6000,0,,,,10043,폴인팬케이크,강남점
21820,카푸치노,5300,0,,,,10043,폴인팬케이크,강남점
21821,씨솔트 아인슈페너,6500,0,,,,10043,폴인팬케이크,강남점
21822,카페라떼,5400,0,,,,10043,폴인팬케이크,강남점
21823,아메리카노,4800,0,,,,10043,폴인팬케이크,강남점
21824,코코넛티라미수,13500,0,,,,10043,폴인팬케이크,강남점
21825,피스타치오크러쉬,13500,0,,,,10043,폴인팬케이크,강남점
21826,베리나이스데이,16800,0,,,,10043,폴인팬케이크,강남점
21827,얼그레이풀,16800,0,,,,10043,폴인팬케이크,강남점
21828,파인티라미수,16800,0,,,,10043,폴인팬케이크,강남점
21829,바나나웍스,16300,0,,,,10043,폴인팬케이크,강남점
21830,그린마일,16800,0,,,,10043,폴인팬케이크,강남점
21831,플라이망고,16300,0,,,,10043,폴인팬케이크,강남점
21832,코코넛티라미수,13500,0,,,,10043,폴인팬케이크,강남점
21833,피스타치오크러쉬,13500,0,,,,10043,폴인팬케이크,강남점
21834,얼그레이풀세트(4인),60200,0,,,,10043,폴인팬케이크,강남점
21835,파인티라미수세트(4인),60200,0,,,,10043,폴인팬케이크,강남점
21836,얼그레이풀세트(2인),30100,0,,,,10043,폴인팬케이크,강남점
21837,베리나이스데이세트(2인),30100,0,,,,10043,폴인팬케이크,강남점
22997,후식냉면(물/비빔),7000,0,,,,10065,연타발,선릉점
22998,디아블로 까베르네 쇼비뇽,25000,0,,,,10065,연타발,선릉점
22999,뚝배기불고기,7000,0,,,,10065,연타발,선릉점
23000,고기고육개장,9000,0,,,,10065,연타발,선릉점
23001,돌솥양볶음밥,9000,0,,,,10065,연타발,선릉점
23002,가족사랑 양념소갈비(1kg/2~3인분),49000,0,,,,10065,연타발,선릉점
23003,육회냉면(비빔/물),9000,0,,,,10065,연타발,선릉점
23004,갈비냉면,18000,0,,,,10065,연타발,선릉점
23005,빈 555 쉬라즈,70000,0,,,,10065,연타발,선릉점
23006,설화,70000,0,,,,10065,연타발,선릉점
23007,화요41,55000,0,,,,10065,연타발,선릉점
23008,청국장정식,21000,0,,,,10065,연타발,선릉점
23009,1879 A 카베르네 쇼비뇽 리져브,80000,0,,,,10065,연타발,선릉점
23010,Wine By Glass,10000,0,,,,10065,연타발,선릉점
23011,하이트,6000,0,,,,10065,연타발,선릉점
23012,양밥1인,20000,0,,,,10065,연타발,선릉점
23013,소양념구이,33000,0,,,,10065,연타발,선릉점
23014,된장찌개+솥밥,7000,0,,,,10065,연타발,선릉점
23015,돌솥비빔밥,9000,0,,,,10065,연타발,선릉점
23016,참나무통맑은이슬,7000,0,,,,10065,연타발,선릉점
23017,돼지양념구이정식,19000,0,,,,10065,연타발,선릉점
23018,드라이목살구이정식,22000,0,,,,10065,연타발,선릉점
23019,문경바람,30000,0,,,,10065,연타발,선릉점
23020,음료 (사이다/콜라),2000,0,,,,10065,연타발,선릉점
23021,막걸리,5000,0,,,,10065,연타발,선릉점
23022,고등어구이,13000,0,,,,10065,연타발,선릉점
23023,냉면(물/비빔),7000,0,,,,10065,연타발,선릉점
23024,몬테스 클래식 카버네 쇼비뇽,70000,0,,,,10065,연타발,선릉점
23025,한우육회비빔밥,10000,0,,,,10065,연타발,선릉점
23026,수제돈까스,8000,0,,,,10065,연타발,선릉점
23027,이동양념구이(280g),27000,0,,,,10065,연타발,선릉점
23028,운동장갈비정식(물냉면/비빔냉면),82000,0,,,,10065,연타발,선릉점
23029,옛날전통청국장 정식,21000,0,,,,10065,연타발,선릉점
23030,티본선물포장(500g),160000,0,,,,10065,연타발,선릉점
23031,매운 돼지갈비찜,11000,0,,,,10065,연타발,선릉점
23032,차돌된장찌개,9000,0,,,,10065,연타발,선릉점
23033,운동장갈비정식(된장찌개&공기밥),82000,0,,,,10065,연타발,선릉점
23034,한우 꽃등심(150g) 2인분,126000,0,,,,10065,연타발,선릉점
23035,고기고소양념구이정식,25000,0,,,,10065,연타발,선릉점
23036,바삭 돼지 불고기,9000,0,,,,10065,연타발,선릉점
23037,양념왕갈비포장,114000,0,,,,10065,연타발,선릉점
23038,화요53,75000,0,,,,10065,연타발,선릉점
23039,사리추가,4000,0,,,,10065,연타발,선릉점
23040,한우등심버섯샤브샤브,15000,0,,,,10065,연타발,선릉점
23041,티본선물포장(1kg),320000,0,,,,10065,연타발,선릉점
23042,김치전골,9000,0,,,,10065,연타발,선릉점
23043,장뇌삼백두세트(17년근),250000,0,,,,10065,연타발,선릉점
23044,장뇌삼한라세트(14~15년근),200000,0,,,,10065,연타발,선릉점
23045,드라이프리미엄모둠,41000,0,,,,10065,연타발,선릉점
23046,장뇌삼금강세트(10~12년근),150000,0,,,,10065,연타발,선릉점
23047,왕양념한돈구이디너세트,23000,0,,,,10065,연타발,선릉점
23048,장뇌삼태백세트(7~8년근),100000,0,,,,10065,연타발,선릉점
23049,한우보신세트3호,120000,0,,,,10065,연타발,선릉점
23050,전복갈비탕,20000,0,,,,10065,연타발,선릉점
23051,돼지양념구이,17000,0,,,,10065,연타발,선릉점
23052,한우양념불고기2인분(360g),36000,0,,,,10065,연타발,선릉점
23053,왕양념한돈구이,19000,0,,,,10065,연타발,선릉점
23054,한우보신세트2호,90000,0,,,,10065,연타발,선릉점
23055,한우보신세트1호,60000,0,,,,10065,연타발,선릉점
23056,드라이목살,20000,0,,,,10065,연타발,선릉점
23057,한우티본(1000g),320000,0,,,,10065,연타발,선릉점
23058,한우꽃등심(150g),63000,0,,,,10065,연타발,선릉점
23059,한우티본(900g),288000,0,,,,10065,연타발,선릉점
23060,한우불고기선물세트2호,200000,0,,,,10065,연타발,선릉점
23061,드라이진삼겹,18000,0,,,,10065,연타발,선릉점
23062,한우살치살(150g),73000,0,,,,10065,연타발,선릉점
23063,한우티본(800g),256000,0,,,,10065,연타발,선릉점
23064,한우불고기선물세트1호,150000,0,,,,10065,연타발,선릉점
23065,한우 갈비살150g,38000,0,,,,10065,연타발,선릉점
23066,양념왕갈비(280g),41000,0,,,,10065,연타발,선릉점
23067,이동양념구이(280g),27000,0,,,,10065,연타발,선릉점
23068,한우등심선물세트2호,400000,0,,,,10065,연타발,선릉점
23069,한우티본(700g),224000,0,,,,10065,연타발,선릉점
23070,한우우거지국밥,9000,0,,,,10065,연타발,선릉점
23071,한우티본(600g),192000,0,,,,10065,연타발,선릉점
23072,양념왕갈비(주말/공휴일특선_3인분),123000,0,,,,10065,연타발,선릉점
23073,한우등심선물세트1호,300000,0,,,,10065,연타발,선릉점
23074,프리미엄 LA 통갈비,33000,0,,,,10065,연타발,선릉점
23075,이동양념구이(주말/공휴일특선_3인분),81000,0,,,,10065,연타발,선릉점
23076,한우명품선물세트,300000,0,,,,10065,연타발,선릉점
23077,한우티본(500g),160000,0,,,,10065,연타발,선릉점
23078,건조숙성한우엘본,30000,0,,,,10065,연타발,선릉점
23079,보리굴비정식,25000,0,,,,10065,연타발,선릉점
23080,한우혼합선물세트,230000,0,,,,10065,연타발,선릉점
23081,Prime T - BONE,135000,0,,,,10065,연타발,선릉점
23082,한우대창구이,34000,0,,,,10065,연타발,선릉점
23083,프리미엄 모듬 특선,195000,0,,,,10065,연타발,선릉점
23084,골드세트,300000,0,,,,10065,연타발,선릉점
23085,한우정육세트,160000,0,,,,10065,연타발,선릉점
23086,한우곱창전골정식,17000,0,,,,10065,연타발,선릉점
23087,드라이숙성통갈비,53000,0,,,,10065,연타발,선릉점
23088,특양구이(170g),35000,0,,,,10065,연타발,선릉점
23089,한우 암소 살치살,59000,0,,,,10065,연타발,선릉점
23090,한우 안창살,63000,0,,,,10065,연타발,선릉점
23091,한우갈비선물세트2호,250000,0,,,,10065,연타발,선릉점
23092,드라이숙성본인립아이,42000,0,,,,10065,연타발,선릉점
23093,1등세트,250000,0,,,,10065,연타발,선릉점
23094,소 왕갈비 정식,25000,0,,,,10065,연타발,선릉점
23095,한우생등심,43000,0,,,,10065,연타발,선릉점
23096,한우갈비선물세트1호,200000,0,,,,10065,연타발,선릉점
23097,마음세트,200000,0,,,,10065,연타발,선릉점
23098,옛날 불고기정식,15000,0,,,,10065,연타발,선릉점
23099,한우숙성등심,43000,0,,,,10065,연타발,선릉점
23100,명품왕양념소갈비,38000,0,,,,10065,연타발,선릉점
23101,한우티본(100g),32000,0,,,,10065,연타발,선릉점
23102,Prime L - BONE,100000,0,,,,10065,연타발,선릉점
23103,일품진로,45000,0,,,,10065,연타발,선릉점
23104,화요25,35000,0,,,,10065,연타발,선릉점
23105,콜라,2000,0,,,,10065,연타발,선릉점
23106,사이다,2000,0,,,,10065,연타발,선릉점
23107,복분자,15000,0,,,,10065,연타발,선릉점
23108,클라우드,7000,0,,,,10065,연타발,선릉점
23109,맥주,7000,0,,,,10065,연타발,선릉점
23110,소주,5000,0,,,,10065,연타발,선릉점
23111,까르멘 톨텐 까베르네 쇼비뇽,20000,0,,,,10065,연타발,선릉점
23112,몬테스 알파 까베르네 쇼비뇽,70000,0,,,,10065,연타발,선릉점
23113,1865 싱글 빈야드 까베르네 쇼비뇽,90000,0,,,,10065,연타발,선릉점
23114,양념왕갈비 2+1,123000,0,,,,10065,연타발,선릉점
23115,이동양념구이 2+1,81000,0,,,,10065,연타발,선릉점
23116,실속세트,138000,0,,,,10065,연타발,선릉점
23117,양대창커플세트,93000,0,,,,10065,연타발,선릉점
23118,통문어갈비탕,20000,0,,,,10065,연타발,선릉점
23119,된장찌개+누룽지,5000,0,,,,10065,연타발,선릉점
23120,된장찌개+공기밥,5000,0,,,,10065,연타발,선릉점
23121,비빔냉면,8000,0,,,,10065,연타발,선릉점
23122,물냉면,8000,0,,,,10065,연타발,선릉점
23123,양치밥2인,24000,0,,,,10065,연타발,선릉점
23124,양밥2인,20000,0,,,,10065,연타발,선릉점
23125,연타발갈비김치찌개(2인),20000,0,,,,10065,연타발,선릉점
23126,곱창전골2인,40000,0,,,,10065,연타발,선릉점
23127,한우육회(150g),30000,0,,,,10065,연타발,선릉점
23128,양념왕갈비(280g),41000,0,,,,10065,연타발,선릉점
23129,운동장갈비(600g),82000,0,,,,10065,연타발,선릉점
23130,한우생등심,53000,0,,,,10065,연타발,선릉점
23131,한우꽃등심,63000,0,,,,10065,연타발,선릉점
23132,한우꽃등심,63000,0,,,,10065,연타발,선릉점
23133,한우살치살,73000,0,,,,10065,연타발,선릉점
23134,한우대창(180g),34000,0,,,,10065,연타발,선릉점
23135,특양구이(170g),35000,0,,,,10065,연타발,선릉점
23136,곱창전골정식(1인),25000,0,,,,10065,연타발,선릉점
23137,이동양념구이정식,22000,0,,,,10065,연타발,선릉점
23138,한우양념불고기(180g),18000,0,,,,10065,연타발,선릉점
23139,양치밥(2인),24000,0,,,,10065,연타발,선릉점
23140,양밥(2인),20000,0,,,,10065,연타발,선릉점
23141,연타발갈비김치찌개,11000,0,,,,10065,연타발,선릉점
23142,전복갈비탕,20000,0,,,,10065,연타발,선릉점
23143,특왕갈비탕,18000,0,,,,10065,연타발,선릉점
23144,갈비탕,15000,0,,,,10065,연타발,선릉점
23145,이동양념구이,100000,0,,,,10065,연타발,선릉점
23146,연타발갈비김치찌개(2인),20000,0,,,,10065,연타발,선릉점
23147,양치밥2+1,24000,0,,,,10065,연타발,선릉점
23148,양밥포장2+1 Set,20000,0,,,,10065,연타발,선릉점
23149,갈비탕선물세트(2인분),28000,0,,,,10065,연타발,선릉점
23150,갈비탕선물세트(1인분),15000,0,,,,10065,연타발,선릉점
57329,전복회,120000,0,,,,12309,쿤스트할레,
57330,전복구이,60000,0,,,,12309,쿤스트할레,
57331,버터구이,60000,0,,,,12309,쿤스트할레,
57332,전복찜,70000,0,,,,12309,쿤스트할레,
57333,전복죽,30000,0,,,,12309,쿤스트할레,
57334,전복밥,100000,0,,,,12309,쿤스트할레,
57335,탕탕,70000,0,,,,12309,쿤스트할레,
57336,연포,70000,0,,,,12309,쿤스트할레,
57337,연포탕,70000,0,,,,12309,쿤스트할레,
57338,호롱구이,70000,0,,,,12309,쿤스트할레,
57339,무침,70000,0,,,,12309,쿤스트할레,
57340,홍어회(예약),150000,0,,,,12309,쿤스트할레,
57341,홍어찜(예약),100000,0,,,,12309,쿤스트할레,
57342,삼합(大/예약),180000,0,,,,12309,쿤스트할레,
57343,삼합(中/예약),100000,0,,,,12309,쿤스트할레,
57344,홍어탕(예약),100000,0,,,,12309,쿤스트할레,
57345,홍어무침(예약),100000,0,,,,12309,쿤스트할레,
57346,전복갈비찜,100000,0,,,,12309,쿤스트할레,
57347,갈비찜(中),66000,0,,,,12309,쿤스트할레,
57348,갈비찜(大),77000,0,,,,12309,쿤스트할레,
57349,육전,70000,0,,,,12309,쿤스트할레,
57350,불고기,60000,0,,,,12309,쿤스트할레,
57351,보쌈,60000,0,,,,12309,쿤스트할레,
57352,보리굴 비정식(1미/2인이상/예약),55000,0,,,,12309,쿤스트할레,
57353,갈비찜정식(2인이상/예약),77000,0,,,,12309,쿤스트할레,
57354,비스트로문정식(2인이상/예약),99000,0,,,,12309,쿤스트할레,
57355,스페샬정식(2인이상/예약),150000,0,,,,12309,쿤스트할레,
57405,탕수육,28000,0,,,,12324,미스터 향,역삼점
57406,깐풍기,30000,0,,,,12324,미스터 향,역삼점
57407,양장피,38000,0,,,,12324,미스터 향,역삼점
57408,유린기,30000,0,,,,12324,미스터 향,역삼점
57409,유산슬,38000,0,,,,12324,미스터 향,역삼점
57410,난자완스,37000,0,,,,12324,미스터 향,역삼점
57411,팔보채,50000,0,,,,12324,미스터 향,역삼점
57412,칠리새우,35000,0,,,,12324,미스터 향,역삼점
57413,크림새우,35000,0,,,,12324,미스터 향,역삼점
57414,전가복,74000,0,,,,12324,미스터 향,역삼점
57415,어향동고,37000,0,,,,12324,미스터 향,역삼점
57416,꿔바로우,26000,0,,,,12324,미스터 향,역삼점
57417,소고기피망볶음(고추잡채)+꽃빵 4개,35000,0,,,,12324,미스터 향,역삼점
57418,짜장면,7000,0,,,,12324,미스터 향,역삼점
57419,옛날짬뽕,8000,0,,,,12324,미스터 향,역삼점
57420,하얀짬뽕,9000,0,,,,12324,미스터 향,역삼점
57421,삼선짬뽕,11000,0,,,,12324,미스터 향,역삼점
57422,마파두부 덮밥,9000,0,,,,12324,미스터 향,역삼점
57423,시금치 고기덮밥,9000,0,,,,12324,미스터 향,역삼점
57424,옛날볶음밥+후라이,8000,0,,,,12324,미스터 향,역삼점
57425,잡채볶음밥+후라이,12000,0,,,,12324,미스터 향,역삼점
57426,소고기 피망덮밥(고추잡채),11000,0,,,,12324,미스터 향,역삼점
57427,탕수육+볶음밥,9000,0,,,,12324,미스터 향,역삼점
57428,중화제육+볶음밥,10000,0,,,,12324,미스터 향,역삼점
57429,어향동고+볶음밥,12000,0,,,,12324,미스터 향,역삼점
57430,칠리새우+볶음밥,9000,0,,,,12324,미스터 향,역삼점
57431,깐풍기+볶음밥,9000,0,,,,12324,미스터 향,역삼점
57432,탕수육+칠리새우+볶음밥,13500,0,,,,12324,미스터 향,역삼점
57433,깐풍기+유산슬+볶음밥,15000,0,,,,12324,미스터 향,역삼점
57434,어향동고+꿔바로우+볶음밥,16500,0,,,,12324,미스터 향,역삼점
57435,팔보채+크림새우+볶음밥,18000,0,,,,12324,미스터 향,역삼점
57436,탕수육 小,14000,0,,,,12324,미스터 향,역삼점
57437,꿔바로우 小,14000,0,,,,12324,미스터 향,역삼점
57438,깐풍기 小,17000,0,,,,12324,미스터 향,역삼점
57439,유린기 小,17000,0,,,,12324,미스터 향,역삼점
57440,칠리새우 小,18000,0,,,,12324,미스터 향,역삼점
57441,크림새우 小,18000,0,,,,12324,미스터 향,역삼점
57442,갑오징어 볶음 小,20000,0,,,,12324,미스터 향,역삼점
57443,갑오징어 볶음 大,40000,0,,,,12324,미스터 향,역삼점
57444,시금치볶음 小,15000,0,,,,12324,미스터 향,역삼점
57445,시금치볶음 大,30000,0,,,,12324,미스터 향,역삼점
57446,어향동고 小,20000,0,,,,12324,미스터 향,역삼점
57447,전가복 小,38000,0,,,,12324,미스터 향,역삼점
57448,양장피 小,20000,0,,,,12324,미스터 향,역삼점
57449,짬뽕탕,15000,0,,,,12324,미스터 향,역삼점
57450,군만두,6000,0,,,,12324,미스터 향,역삼점
57451,찐만두,6000,0,,,,12324,미스터 향,역삼점
57452,소주,3000,0,,,,12324,미스터 향,역삼점
57453,카스,5000,0,,,,12324,미스터 향,역삼점
57454,테라,5000,0,,,,12324,미스터 향,역삼점
57455,칭따오 大,8000,0,,,,12324,미스터 향,역삼점
57456,연태고량주 小,10000,0,,,,12324,미스터 향,역삼점
57457,연태고량주 中,20000,0,,,,12324,미스터 향,역삼점
57458,연태고량주 大,38000,0,,,,12324,미스터 향,역삼점
58206,특사사미,100000,0,,,,12397,아오끼,
58207,사시미,80000,0,,,,12397,아오끼,
58208,저녁정식,60000,0,,,,12397,아오끼,
58209,특사시미(3-4인)+발렌타인 17년 1병,400000,0,,,,12397,아오끼,
58210,특사시미(3-4인)+윈저 17년 1병,350000,0,,,,12397,아오끼,
58211,특사시미(2인)+발렌타인1년 1병,300000,0,,,,12397,아오끼,
58212,특사시미(2인)+윈저 17년 1병,200000,0,,,,12397,아오끼,
60421,잡탕밥,16000,0,,,,12622,연화산,
60422,류산슬밥,16000,0,,,,12622,연화산,
60423,송이밥,9000,0,,,,12622,연화산,
60424,볶음밥,7500,0,,,,12622,연화산,
60425,삼선볶음밥,9000,0,,,,12622,연화산,
60426,새우볶음밥,9000,0,,,,12622,연화산,
60427,짜장밥,8000,0,,,,12622,연화산,
60428,짬뽕밥,8500,0,,,,12622,연화산,
60429,삼선짬뽕밥,10000,0,,,,12622,연화산,
60430,잡채밥,8000,0,,,,12622,연화산,
60431,고추잡채밥,10000,0,,,,12622,연화산,
60432,마파두부밥,8000,0,,,,12622,연화산,
60433,짜장,6500,0,,,,12622,연화산,
60434,간짜장,7500,0,,,,12622,연화산,
60435,삼선짜장,9000,0,,,,12622,연화산,
60436,쟁반짜장,8500,0,,,,12622,연화산,
60437,특면,9000,0,,,,12622,연화산,
60438,짬뽕,8500,0,,,,12622,연화산,
60439,삼선짬뽕,10000,0,,,,12622,연화산,
60440,삼선우동,10000,0,,,,12622,연화산,
60441,사천탕면,10000,0,,,,12622,연화산,
60442,기스면,8000,0,,,,12622,연화산,
60443,군만두,6000,0,,,,12622,연화산,
60444,매운굴짬뽕(얼큰한맛),10000,0,,,,12622,연화산,
60445,굴짬뽕(시원한맛),10000,0,,,,12622,연화산,
60446,굴우동(개운한맛),10000,0,,,,12622,연화산,
60447,깐평찌(中/3~4人),33000,0,,,,12622,연화산,
60448,깐평찌(小/2人),25000,0,,,,12622,연화산,
60449,유린찌(中/3~4人),33000,0,,,,12622,연화산,
60450,유린찌(小/2人),25000,0,,,,12622,연화산,
60451,라조찌(中/3~4人),35000,0,,,,12622,연화산,
60452,라조찌(小/2人),25000,0,,,,12622,연화산,
